query_id,theme,query,pmid,pubmed_url,title,journal,pub_year,abstract,found_by,grade
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41627171,https://pubmed.ncbi.nlm.nih.gov/41627171/,Neoadjuvant nivolumab with or without ipilimumab for cisplatin-ineligible patients with muscle-invasive bladder cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2026,"PURPOSE: Many patients with muscle-invasive bladder cancer (MIBC) are ineligible for cisplatin-based therapy. We conducted a phase II trial of neoadjuvant nivolumab±ipilimumab for cisplatin-ineligible patients.
PATIENTS AND METHODS: Patients with MIBC enrolled in two consecutive cohorts: (1) nivolumab alone; (2) ipilimumab/nivolumab. A third cohort with alternative dosing was planned. The primary endpoint was eligibility for cystectomy ≤60 days after last treatment. Correlative analyses were performed, with the PURE-01 trial used as an independent dataset.
RESULTS: Fifteen patients enrolled on",bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41352588,https://pubmed.ncbi.nlm.nih.gov/41352588/,Postauthorization Safety Study (NISSO) Assessing the Long-Term Safety Profile of Sonidegib in Patients With Locally Advanced Basal Cell Carcinoma: Interim Analysis From the Spanish Cohort.,Actas dermo-sifiliograficas,2026,"BACKGROUND: This study aims to present an interim analysis of safety data from the Spanish cohort of the NISSO post-authorization safety study on the long-term tolerability of sonidegib in patients with locally advanced basal cell carcinoma (laBCC).
METHODS: NISSO is a non-interventional, multinational, post-authorization safety study (NCT04066504). Patients with laBCC were administered sonidegib 200mg/day and monitored for 3 years. Dose adjustments were permitted according to the Spanish prescribing information.
RESULTS: Between January 8th, 2021, and March 7th, 2022, a total of 51 patients w",bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41252099,https://pubmed.ncbi.nlm.nih.gov/41252099/,Perioperative Systemic Therapy for High-Risk Cutaneous Squamous Cell Carcinoma.,American journal of clinical dermatology,2026,"The incidence of cutaneous squamous cell carcinoma (CSCC) is on the rise. While the majority of cases are curable with surgery alone, the burden of high-risk tumors that require additional therapies is increasing. While systemic therapy has long been used to treat locally advanced and metastatic CSCC, immunotherapy is a more recent advancement, and use of neoadjuvant and adjuvant systemic therapy in the perioperative setting is an area of ongoing study. While chemotherapy, epidermal growth factor inhibitors, and chemoradiation have all been studied in the perioperative setting, the response is",bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41712452,https://pubmed.ncbi.nlm.nih.gov/41712452/,Clinical impact of carboplatin-based neoadjuvant chemotherapy: lack of benefit and surgical delay in muscle-invasive bladder cancer.,Japanese journal of clinical oncology,2026,"Cisplatin-based neoadjuvant chemotherapy (NAC) improves outcomes in muscle-invasive bladder cancer (MIBC), whereas the efficacy of carboplatin-based or suboptimal regimens remains unclear. We retrospectively reviewed 265 patients who underwent radical cystectomy, including 164 with MIBC. Among them, 21 received ≥3 cycles of gemcitabine/cisplatin (optimal NAC), 44 received ≤2 cycles of cisplatin-based NAC, 36 received gemcitabine/carboplatin (GCarb) NAC, and 63 underwent cystectomy alone. Propensity score matching was applied to compare the GCarb and no-NAC cohorts based on clinical stage, perf",bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41339316,https://pubmed.ncbi.nlm.nih.gov/41339316/,Non-small cell lung cancer molecular subtypes and vulnerability to immunotherapy treatment combinations.,Nature communications,2025,The phase 3 IMpower150 trial in treatment-naïve patients with metastatic non-small-cell lung cancer (NSCLC) demonstrates significantly longer progression-free (PFS) and overall survival (OS) with first-line atezolizumab (anti-PD-L1)-bevacizumab (anti-VEGF)-carboplatin-paclitaxel (ABCP) than with bevacizumab-carboplatin-paclitaxel (BCP). We characterise four molecular NSCLC subtypes identified by unsupervised clustering of transcriptomes of 564 pre-treatment primary tumour samples from IMpower150 using non-negative matrix factorization (NMF1-4). Each subtype has distinct tumour PD-L1 expression,bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41611341,https://pubmed.ncbi.nlm.nih.gov/41611341/,Four-Year Outcomes for Nivolumab With Chemotherapy and Bevacizumab in Patients With Nonsquamous NSCLC in the TASUKI-52.,Cancer science,2026,"In the Phase III TASUKI-52 trial, nivolumab with carboplatin, paclitaxel (CP), plus bevacizumab significantly prolonged progression-free survival (PFS), and resulted in longer overall survival (OS) in patients with advanced nonsquamous non-small cell lung cancer (NSCLC). This final analysis evaluated 4-year treatment outcomes in terms of OS, PFS and duration of response (DOR) by investigator assessment and safety, as well as the background characteristics and treatment courses associated with 4-year survivors. Patients were randomized 1:1 to receive nivolumab (n = 275) or placebo (n = 275) in ",bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41720427,https://pubmed.ncbi.nlm.nih.gov/41720427/,"Cabozantinib plus nivolumab and ipilimumab in previously untreated, advanced renal cell carcinoma: final results and biomarker analyses from the phase III COSMIC-313 study.",Annals of oncology : official journal of the European Society for Medical Oncology,2026,"BACKGROUND: Primary results from COSMIC-313 demonstrated significantly longer progression-free survival (PFS) with first-line cabozantinib plus nivolumab and ipilimumab versus placebo plus nivolumab and ipilimumab in patients with advanced renal cell carcinoma. Final efficacy and safety results, as well as data from exploratory biomarker analyses, are reported here.
PATIENTS AND METHODS: The design, participants, and primary-endpoint PFS outcomes have been reported previously for this phase III, double-blind, randomized (1 : 1) study of cabozantinib or placebo plus nivolumab and ipilimumab in ",bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41871218,https://pubmed.ncbi.nlm.nih.gov/41871218/,Nivolumab versus Best Supportive Care after Failure of Chemotherapy in Non-Small Cell Lung Cancer Patients with ECOG 3 or 4: A Propensity-Matched Analysis.,Oncology,2026,"INTRODUCTION: Non-small cell lung cancer (NSCLC) patients with poor Eastern Cooperative Oncology Group Performance Status (ECOG PS >2) represent a challenging subset of patients. Best supportive care (BSC) has been the standard of care as per NCCN guidelines in this cohort; however, immune checkpoint inhibitors have the potential of offering better tolerance and survival benefits. This study aimed to compare outcomes of immunotherapy versus BSC in NSCLC patients with PS >2.
METHODS: This is a retrospective analysis of NSCLC patients who have progressed on initial lines of therapy and had ECOG ",bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,40759442,https://pubmed.ncbi.nlm.nih.gov/40759442/,Neoadjuvant anti-programmed death-1 immunotherapy by pembrolizumab in resectable non-small cell lung cancer: results of the NEOMUN trial.,Journal for immunotherapy of cancer,2025,"BACKGROUND: The phase II NEOMUN trial was conducted to investigate the therapeutic effect of preoperative programmed death receptor-1 inhibitor pembrolizumab for treating non-small cell lung cancer (NSCLC). Herein, we report the final efficacy, safety, and long-term survival results.
METHODS: Patients with resectable stage II/IIIA NSCLC were included. Two cycles of pembrolizumab (200 mg intravenously once every 3 weeks) were administered before surgery. The primary objectives were to assess the feasibility and safety of neoadjuvant treatment and evaluate antitumor activity. We analyzed the cli",bge_m3,
7,ophtalmo,intérêt du vismodegib en traitement néoadjuvant du carcinome basocellulaire,41687718,https://pubmed.ncbi.nlm.nih.gov/41687718/,"Nivolumab plus chemotherapy as first-line treatment for advanced gastric, gastroesophageal junction, and esophageal adenocarcinoma: 5-year follow-up results from CheckMate 649.",Annals of oncology : official journal of the European Society for Medical Oncology,2026,"BACKGROUND: We report efficacy and safety results from the CheckMate 649 trial after 5 years of follow-up.
PATIENTS AND METHODS: Adults with previously untreated, non-human epidermal growth factor receptor 2-positive, unresectable, advanced or metastatic gastroesophageal adenocarcinoma were randomized to receive nivolumab plus chemotherapy (n = 789) or chemotherapy (n = 792). Primary endpoints were met and reported previously, with nivolumab plus chemotherapy demonstrating superior overall survival (OS) and progression-free survival (PFS) versus chemotherapy in patients with programmed death-l",bge_m3,
